""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_4343"	46.8822195754154	-0.52605855307832	0.379992571845699	-1.38439167514025	0.166238556620684	0.826060529216895	26	41	69	39	44	73	42	"     7.13"	"     6.31"	"    12.64"	"    12.85"	"     7.99"	"    13.08"	"    11.84"	" 3.02"	" 2.87"	" 3.77"	" 3.79"	" 3.17"	" 3.82"	" 3.68"	"Tery_4343"	"gene4385"	"CDS"	6695990	6697543	"+"	"CP000393.1"	"amine oxidase"	"PFAM: amine oxidase~KEGG: ava:Ava_2342 amine oxidase"	"InterPro:IPR000205,InterPro:IPR002937,InterPro:IPR008151,NCBI_GP:ABG53335.1"
"Tery_5021"	743.432228250498	-0.331589130157979	0.239280450484279	-1.38577610284031	0.16581528159309	0.826060529216895	427	1216	949	381	747	1214	646	"   117.10"	"   187.06"	"   173.89"	"   125.53"	"   135.68"	"   217.48"	"   182.10"	" 6.88"	" 7.56"	" 7.45"	" 6.98"	" 7.09"	" 7.77"	" 7.52"	"Tery_5021"	"gene5066"	"CDS"	7673708	7674646	"-"	"CP000393.1"	"Ethyl tert-butyl ether degradation EthD"	"PFAM: Ethyl tert-butyl ether degradation EthD~KEGG: pst:PSPTO3542 hypothetical protein"	"InterPro:IPR009799,NCBI_GP:ABG53933.1"
"Tery_0188"	1040.38351036129	-0.291110743353488	0.21064858063934	-1.38197343874778	0.166979856817363	0.82617349584458	849	1273	1024	806	1174	1513	810	"   232.84"	"   195.82"	"   187.63"	"   265.55"	"   213.23"	"   271.04"	"   228.33"	" 7.87"	" 7.62"	" 7.56"	" 8.06"	" 7.74"	" 8.09"	" 7.84"	"Tery_0188"	"gene189"	"CDS"	281404	284049	"+"	"CP000393.1"	"glutamate--tRNA(Gln) ligase / glutamyl-tRNA synthetase"	"TIGRFAM: glutamyl-tRNA synthetase~PFAM: glutamyl-tRNA synthetase%2C class Ic~KEGG: ava:Ava_4861 glutamyl-tRNA synthetase"	"InterPro:IPR000924,InterPro:IPR001412,InterPro:IPR004527,InterPro:IPR005829,NCBI_GP:ABG49679.1"
"Tery_1247"	2189.68065869813	-0.252537331714787	0.182708598883276	-1.38218635170051	0.166914489680337	0.82617349584458	1595	3167	2718	1287	2113	3165	1977	"   437.43"	"   487.18"	"   498.02"	"   424.02"	"   383.78"	"   566.98"	"   557.29"	" 8.78"	" 8.93"	" 8.96"	" 8.73"	" 8.59"	" 9.15"	" 9.12"	"Tery_1247"	"gene1254"	"CDS"	1930923	1931513	"+"	"CP000393.1"	"ATP-dependent Clp protease proteolytic subunit ClpP"	"PFAM: peptidase S14%2C ClpP~KEGG: syn:slr0165 ATP-dependent Clp protease proteolytic subunit 3"	"InterPro:IPR001907,NCBI_GP:ABG50594.1"
"Tery_4710"	4105.40571082015	-0.265896980022206	0.192293911996869	-1.38276338164328	0.16673743042711	0.82617349584458	2984	5374	4530	3132	4464	5832	3295	"   818.36"	"   826.68"	"   830.04"	"  1031.89"	"   810.79"	"  1044.75"	"   928.81"	" 9.68"	" 9.69"	" 9.70"	"10.01"	" 9.66"	"10.03"	" 9.86"	"Tery_4710"	"gene4754"	"CDS"	7232029	7233177	"+"	"CP000393.1"	"60 kDa inner membrane insertion protein"	"PFAM: 60 kDa inner membrane insertion protein~KEGG: ana:alr3415 60kDa inner-membrane protein"	"InterPro:IPR001708,NCBI_GP:ABG53673.1"
"Tery_1839"	368.07597508591	0.296655960952351	0.214822635131139	1.38093437300616	0.167299140024063	0.826771313570876	369	523	460	252	396	391	260	"   101.20"	"    80.45"	"    84.29"	"    83.03"	"    71.92"	"    70.04"	"    73.29"	" 6.68"	" 6.35"	" 6.41"	" 6.39"	" 6.19"	" 6.15"	" 6.22"	"Tery_1839"	"gene1850"	"CDS"	2817492	2818064	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_4619 hypothetical protein"	"NCBI_GP:ABG51095.1"
"Tery_2273"	174.191187060211	0.315103194488115	0.228486649928176	1.37908798867315	0.16786762673504	0.827617198790744	155	251	223	123	219	190	109	"    42.51"	"    38.61"	"    40.86"	"    40.52"	"    39.78"	"    34.04"	"    30.73"	" 5.44"	" 5.31"	" 5.39"	" 5.38"	" 5.35"	" 5.13"	" 4.99"	"Tery_2273"	"gene2293"	"CDS"	3538187	3538705	"-"	"CP000393.1"	"OstA-like protein"	"PFAM: OstA-like protein~KEGG: syn:slr0250 hypothetical protein"	"InterPro:IPR005653,NCBI_GP:ABG51501.1"
"Tery_3786"	572.030071058886	0.296079244981286	0.214673132723236	1.37920959751867	0.167830139792974	0.827617198790744	481	856	631	382	919	543	382	"   131.91"	"   131.68"	"   115.62"	"   125.86"	"   166.92"	"    97.27"	"   107.68"	" 7.05"	" 7.05"	" 6.87"	" 6.99"	" 7.39"	" 6.62"	" 6.76"	"Tery_3786"	"gene3822"	"CDS"	5818499	5819272	"+"	"CP000393.1"	"Hydroxyacylglutathione hydrolase"	"PFAM: beta-lactamase-like~KEGG: ava:Ava_0328 beta-lactamase-like"	"InterPro:IPR001279,NCBI_GP:ABG52833.1"
"Tery_2325"	160827.866831531	-0.357459471537559	0.259395406334404	-1.37804858069358	0.168188289504915	0.828217983543118	70725	224740	156824	122991	291644	218911	110298	" 19396.33"	" 34571.53"	" 28735.18"	" 40521.54"	" 52970.72"	" 39215.92"	" 31091.42"	"14.24"	"15.08"	"14.81"	"15.31"	"15.69"	"15.26"	"14.92"	"Tery_2325"	"gene2345"	"CDS"	3599249	3599467	"+"	"CP000393.1"	"gas vesicle protein GVPa"	"PFAM: gas vesicle protein GVPa~KEGG: cyb:CYB_1833 gas vesicle protein A"	"InterPro:IPR000638,NCBI_GP:ABG51547.1"
"Tery_0176"	128.132285687116	-0.418272197904126	0.30400249621983	-1.37588409011505	0.168857521642601	0.829106957838396	88	132	94	153	167	179	78	"    24.13"	"    20.31"	"    17.22"	"    50.41"	"    30.33"	"    32.07"	"    21.99"	" 4.65"	" 4.41"	" 4.19"	" 5.68"	" 4.97"	" 5.05"	" 4.52"	"Tery_0176"	"gene175"	"CDS"	262379	262978	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_0131 hypothetical protein"	"NCBI_GP:ABG49668.1"
"Tery_1140"	90.0411973276153	0.401914274730604	0.292187757921319	1.37553427149002	0.168965868268074	0.829106957838396	90	139	111	54	111	73	73	"    24.68"	"    21.38"	"    20.34"	"    17.79"	"    20.16"	"    13.08"	"    20.58"	" 4.68"	" 4.48"	" 4.42"	" 4.23"	" 4.40"	" 3.82"	" 4.43"	"Tery_1140"	"gene1146"	"CDS"	1797129	1797368	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50502.1"
"Tery_4489"	183.574882643514	-0.377484875769058	0.274243684813646	-1.37645786091872	0.168679924915392	0.829106957838396	111	298	202	111	186	334	134	"    30.44"	"    45.84"	"    37.01"	"    36.57"	"    33.78"	"    59.83"	"    37.77"	" 4.97"	" 5.55"	" 5.25"	" 5.23"	" 5.12"	" 5.93"	" 5.28"	"Tery_4489"	"gene4532"	"CDS"	6928026	6928343	"+"	"CP000393.1"	"PepSY-associated TM helix"	"PFAM: PepSY-associated TM helix~KEGG: ava:Ava_4084 PepSY-associated TM helix"	"InterPro:IPR005625,NCBI_GP:ABG53475.1"
"Tery_3568"	250.319210491724	-0.309296733543328	0.225108329188947	-1.3739906233488	0.169444593430502	0.830477854389968	204	317	289	136	287	402	202	"    55.95"	"    48.76"	"    52.95"	"    44.81"	"    52.13"	"    72.01"	"    56.94"	" 5.83"	" 5.64"	" 5.75"	" 5.52"	" 5.73"	" 6.19"	" 5.86"	"Tery_3568"	"gene3599"	"CDS"	5484593	5487043	"+"	"CP000393.1"	"protein of unknown function DUF608"	"PFAM: protein of unknown function DUF608~KEGG: ava:Ava_1096 protein of unknown function DUF608"	"InterPro:IPR006775,NCBI_GP:ABG52652.1"
"Tery_0019"	1268.16850327091	0.261181257889293	0.194277475158471	1.34437230912255	0.178828023571877	0.83055704479871	1190	2062	1834	683	1081	1366	1056	"   326.36"	"   317.20"	"   336.05"	"   225.03"	"   196.34"	"   244.71"	"   297.67"	" 8.35"	" 8.31"	" 8.40"	" 7.82"	" 7.62"	" 7.94"	" 8.22"	"Tery_0019"	"gene18"	"CDS"	28954	30639	"+"	"CP000393.1"	"dihydroxyacid dehydratase"	"KEGG: ava:Ava_0023 dihydroxy-acid dehydratase~TIGRFAM: dihydroxy-acid dehydratase~PFAM: dihydroxy-acid and 6-phosphogluconate dehydratase"	"InterPro:IPR000581,InterPro:IPR004404,NCBI_GP:ABG49543.1"
"Tery_0090"	361.310379115146	-0.302056965020945	0.224255983970339	-1.3469293424112	0.17800299023848	0.83055704479871	258	480	375	271	425	565	258	"    70.76"	"    73.84"	"    68.71"	"    89.29"	"    77.19"	"   101.21"	"    72.73"	" 6.17"	" 6.23"	" 6.12"	" 6.50"	" 6.29"	" 6.68"	" 6.20"	"Tery_0090"	"gene89"	"CDS"	125895	127244	"+"	"CP000393.1"	"protein of unknown function DUF323"	"PFAM: protein of unknown function DUF323~KEGG: son:SO4465 hypothetical protein"	"InterPro:IPR005532,NCBI_GP:ABG49596.1"
"Tery_0302"	1587.94451994134	-0.304228417574369	0.222846691814509	-1.36519153637515	0.172192857796223	0.83055704479871	901	2210	1660	1228	2245	2356	1093	"   247.10"	"   339.96"	"   304.17"	"   404.59"	"   407.75"	"   422.06"	"   308.10"	" 7.95"	" 8.41"	" 8.25"	" 8.66"	" 8.68"	" 8.72"	" 8.27"	"Tery_0302"	"gene305"	"CDS"	461870	463597	"+"	"CP000393.1"	"flavin reductase-like%2C FMN-binding"	"PFAM: beta-lactamase-like flavin reductase-like%2C FMN-binding  flavodoxin/nitric oxide synthase~KEGG: ana:all3895 probable flavoprotein"	"InterPro:IPR001279,InterPro:IPR002563,InterPro:IPR008254,NCBI_GP:ABG49781.1"
"Tery_0398"	4704.69183964193	-0.305101140406167	0.224154167356499	-1.36112187430773	0.173475178009705	0.83055704479871	2943	7085	6153	2648	4580	7956	3739	"   807.12"	"  1089.88"	"  1127.43"	"   872.43"	"   831.86"	"  1425.25"	"  1053.97"	" 9.66"	"10.09"	"10.14"	" 9.77"	" 9.70"	"10.48"	"10.04"	"Tery_0398"	"gene402"	"CDS"	620588	621844	"+"	"CP000393.1"	"UDP-sulfoquinovose synthase"	"PFAM: NAD-dependent epimerase/dehydratase~KEGG: ana:alr1744 sulfolipid biosynthesis protein"	"InterPro:IPR001509,NCBI_GP:ABG49864.1"
"Tery_0790"	172.474206140917	-0.345089221480344	0.252856480694461	-1.36476320690919	0.172327486375364	0.83055704479871	160	203	184	111	152	245	168	"    43.88"	"    31.23"	"    33.71"	"    36.57"	"    27.61"	"    43.89"	"    47.36"	" 5.49"	" 5.01"	" 5.12"	" 5.23"	" 4.84"	" 5.49"	" 5.60"	"Tery_0790"	"gene796"	"CDS"	1256445	1257632	"+"	"CP000393.1"	"NHL repeat"	"PFAM: NHL repeat~KEGG: ava:Ava_4601 NHL repeat"	"InterPro:IPR001258,NCBI_GP:ABG50210.1"
"Tery_0894"	137.671443209848	-0.336659976515259	0.248404049700475	-1.35529181960279	0.175324600287026	0.83055704479871	98	158	142	119	165	175	118	"    26.88"	"    24.30"	"    26.02"	"    39.21"	"    29.97"	"    31.35"	"    33.26"	" 4.80"	" 4.66"	" 4.76"	" 5.33"	" 4.95"	" 5.02"	" 5.10"	"Tery_0894"	"gene900"	"CDS"	1416502	1418502	"+"	"CP000393.1"	"Chromosome segregation ATPase-like protein"	"KEGG: ana:alr7298 unknown protein"	"NCBI_GP:ABG50295.1"
"Tery_1109"	103.256307495998	0.368821511698565	0.271388291373668	1.35901777424415	0.174140956469415	0.83055704479871	81	153	151	67	136	93	76	"    22.21"	"    23.54"	"    27.67"	"    22.07"	"    24.70"	"    16.66"	"    21.42"	" 4.54"	" 4.62"	" 4.84"	" 4.53"	" 4.68"	" 4.14"	" 4.49"	"Tery_1109"	"gene1115"	"CDS"	1745214	1745681	"-"	"CP000393.1"	"Mov34/MPN/PAD-1"	"PFAM: Mov34/MPN/PAD-1~KEGG: ava:Ava_0993 Mov34/MPN/PAD-1"	"InterPro:IPR000555,InterPro:IPR003639,NCBI_GP:ABG50473.1"
"Tery_1134"	108.731385434357	-0.374195887091067	0.275744177937013	-1.3570400285171	0.17476849212425	0.83055704479871	85	145	111	68	122	192	77	"    23.31"	"    22.31"	"    20.34"	"    22.40"	"    22.16"	"    34.40"	"    21.71"	" 4.60"	" 4.54"	" 4.42"	" 4.55"	" 4.53"	" 5.15"	" 4.50"	"Tery_1134"	"gene1140"	"CDS"	1789540	1789920	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3446 hypothetical protein"	"NCBI_GP:ABG50496.1"
"Tery_1229"	1311.97113206568	0.265641547536327	0.197512431053511	1.34493584084517	0.17864595470682	0.83055704479871	1217	1699	1685	925	1675	1314	933	"   333.76"	"   261.36"	"   308.75"	"   304.76"	"   304.23"	"   235.39"	"   263.00"	" 8.39"	" 8.04"	" 8.27"	" 8.26"	" 8.25"	" 7.89"	" 8.04"	"Tery_1229"	"gene1236"	"CDS"	1902054	1902320	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_2513 hypothetical protein"	"NCBI_GP:ABG50580.1"
"Tery_1680"	381.20481442714	-0.296788558810249	0.22012155297995	-1.34829395301096	0.177563856273395	0.83055704479871	268	476	448	248	483	599	279	"    73.50"	"    73.22"	"    82.09"	"    81.71"	"    87.73"	"   107.31"	"    78.65"	" 6.22"	" 6.21"	" 6.38"	" 6.37"	" 6.47"	" 6.76"	" 6.32"	"Tery_1680"	"gene1690"	"CDS"	2560492	2561721	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syn:slr0386 hypothetical protein"	"InterPro:IPR001087,NCBI_GP:ABG50951.1"
"Tery_1747"	152.828358056397	-0.376803351784396	0.27892204030263	-1.35092713137895	0.176718776121369	0.83055704479871	154	187	172	77	104	291	125	"    42.23"	"    28.77"	"    31.52"	"    25.37"	"    18.89"	"    52.13"	"    35.24"	" 5.43"	" 4.90"	" 5.02"	" 4.72"	" 4.31"	" 5.73"	" 5.18"	"Tery_1747"	"gene1757"	"CDS"	2659750	2660862	"-"	"CP000393.1"	"twitching motility protein"	"KEGG: syn:slr0161 twitching motility protein~TIGRFAM: twitching motility protein~PFAM: type II secretion system protein E~SMART: ATPase"	"InterPro:IPR001482,InterPro:IPR001687,InterPro:IPR003593,InterPro:IPR006321,NCBI_GP:ABG51007.1"
"Tery_1807"	843.524172567277	0.301584356286119	0.220070335911652	1.37039985437742	0.170562117529786	0.83055704479871	722	1219	1032	601	1160	695	657	"   198.01"	"   187.52"	"   189.10"	"   198.01"	"   210.69"	"   124.50"	"   185.20"	" 7.64"	" 7.56"	" 7.57"	" 7.64"	" 7.73"	" 6.97"	" 7.54"	"Tery_1807"	"gene1818"	"CDS"	2757992	2758780	"+"	"CP000393.1"	"alpha/beta hydrolase fold"	"PFAM: alpha/beta hydrolase fold~KEGG: ava:Ava_2725 alpha/beta hydrolase fold"	"InterPro:IPR000073,InterPro:IPR000379,InterPro:IPR003089,NCBI_GP:ABG51064.1"
"Tery_1864"	1340.72053833843	0.302462645886592	0.22118409051209	1.36747017014797	0.171477981043157	0.83055704479871	1288	1860	1669	797	1867	1226	1024	"   353.23"	"   286.12"	"   305.81"	"   262.59"	"   339.10"	"   219.63"	"   288.65"	" 8.47"	" 8.17"	" 8.26"	" 8.04"	" 8.41"	" 7.79"	" 8.18"	"Tery_1864"	"gene1875"	"CDS"	2850070	2851176	"-"	"CP000393.1"	"FMN adenylyltransferase / riboflavin kinase"	"TIGRFAM: riboflavin biosynthesis protein RibF~PFAM: Riboflavin kinase / FAD synthetase~KEGG: ana:alr4848 riboflavin kinase/FAD synthase"	"InterPro:IPR002606,NCBI_GP:ABG51120.1"
"Tery_1968"	87.5074571602721	0.398206493266807	0.293074280461706	1.35872207086707	0.174234675546371	0.83055704479871	60	110	121	83	127	71	55	"    16.46"	"    16.92"	"    22.17"	"    27.35"	"    23.07"	"    12.72"	"    15.50"	" 4.13"	" 4.16"	" 4.53"	" 4.83"	" 4.59"	" 3.78"	" 4.04"	"Tery_1968"	"gene1980"	"CDS"	3052338	3052799	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_3385 hypothetical protein"	"NCBI_GP:ABG51220.1"
"Tery_2003"	206.645065429329	0.392496118375381	0.29172131272016	1.34544889681026	0.178480313783217	0.83055704479871	179	334	312	118	219	145	193	"    49.09"	"    51.38"	"    57.17"	"    38.88"	"    39.78"	"    25.98"	"    54.40"	" 5.65"	" 5.71"	" 5.86"	" 5.32"	" 5.35"	" 4.75"	" 5.79"	"Tery_2003"	"gene2015"	"CDS"	3119527	3120756	"+"	"CP000393.1"	"transposase%2C IS605 OrfB family"	"TIGRFAM: transposase%2C IS605 OrfB family~PFAM: putative transposase%2C IS891/IS1136/IS1341 transposase%2C IS605 OrfB~KEGG: cya:CYA_1977 ISSoc7%2C transposase"	"InterPro:IPR001959,InterPro:IPR010095,NCBI_GP:ABG51252.1"
"Tery_R0018"	95.6419424258266	-0.513427652712681	0.378084306789511	-1.35797133997027	0.174472778472331	0.83055704479871	56	65	129	76	142	83	113	"    15.36"	"    10.00"	"    23.64"	"    25.04"	"    25.79"	"    14.87"	"    31.85"	" 4.03"	" 3.46"	" 4.62"	" 4.70"	" 4.74"	" 3.99"	" 5.04"	"Tery_R0018"	"gene2121"	"tRNA"	3279184	3279256	"+"	"CP000393.1"	"tRNA-Met"	NA	NA
"Tery_2143"	193.245817218643	0.335716909598967	0.244873728813238	1.37097969319123	0.170381286403938	0.83055704479871	163	369	272	97	185	257	118	"    44.70"	"    56.76"	"    49.84"	"    31.96"	"    33.60"	"    46.04"	"    33.26"	" 5.51"	" 5.85"	" 5.67"	" 5.04"	" 5.11"	" 5.56"	" 5.10"	"Tery_2143"	"gene2162"	"CDS"	3346524	3347168	"-"	"CP000393.1"	"imidazole glycerol phosphate synthase subunit hisH"	"TIGRFAM: imidazole glycerol phosphate synthase%2C glutamine amidotransferase subunit~PFAM: glutamine amidotransferase class-I CobB/CobQ-like glutamine amidotransferase~KEGG: ava:Ava_4017 imidazole glycerol phosphate synthase subunit HisH"	"InterPro:IPR000991,InterPro:IPR010139,InterPro:IPR011698,InterPro:IPR011702,InterPro:IPR012998,NCBI_GP:ABG51377.1"
"Tery_2169"	169.494799611542	0.335724186499741	0.245158295512328	1.36941801540164	0.170868646036033	0.83055704479871	155	282	231	109	158	215	101	"    42.51"	"    43.38"	"    42.33"	"    35.91"	"    28.70"	"    38.52"	"    28.47"	" 5.44"	" 5.47"	" 5.44"	" 5.21"	" 4.89"	" 5.30"	" 4.88"	"Tery_2169"	"gene2188"	"CDS"	3391278	3392735	"+"	"CP000393.1"	"methyltransferase FkbM family"	"TIGRFAM: methyltransferase FkbM family~KEGG: tel:tll0891 hypothetical protein"	"InterPro:IPR006342,NCBI_GP:ABG51402.1"
"Tery_2558"	49.4259763442721	-0.432170818817058	0.320530215086294	-1.34829978103846	0.177561982536021	0.83055704479871	36	57	52	34	61	64	49	"     9.87"	"     8.77"	"     9.53"	"    11.20"	"    11.08"	"    11.47"	"    13.81"	" 3.44"	" 3.29"	" 3.40"	" 3.61"	" 3.59"	" 3.64"	" 3.89"	"Tery_2558"	"gene2579"	"CDS"	3953889	3954944	"-"	"CP000393.1"	"peptidase M23B"	"PFAM: peptidase M23B~KEGG: rru:Rru_A1660 peptidase M23B"	"InterPro:IPR002886,NCBI_GP:ABG51758.1"
"Tery_2628"	6.08316720362013	1.26313188913105	0.921521835716476	1.37070207148046	0.170467848819615	0.83055704479871	5	8	10	5	12	6	0	"     1.37"	"     1.23"	"     1.83"	"     1.65"	"     2.18"	"     1.07"	"     0.00"	" 1.25"	" 1.16"	" 1.50"	" 1.40"	" 1.67"	" 1.05"	" 0.00"	"Tery_2628"	"gene2649"	"CDS"	4067578	4067835	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51823.1"
"Tery_2696"	703.617172070115	0.27461424163575	0.201682434600614	1.3616170499903	0.173318771591604	0.83055704479871	722	1040	964	353	741	793	535	"   198.01"	"   159.98"	"   176.64"	"   116.30"	"   134.59"	"   142.06"	"   150.81"	" 7.64"	" 7.33"	" 7.47"	" 6.87"	" 7.08"	" 7.16"	" 7.25"	"Tery_2696"	"gene2717"	"CDS"	4170843	4171718	"-"	"CP000393.1"	"alpha/beta hydrolase fold"	"PFAM: alpha/beta hydrolase fold~KEGG: cyb:CYB_0349 hydrolase%2C alpha/beta fold family"	"InterPro:IPR000073,InterPro:IPR000379,InterPro:IPR000639,InterPro:IPR003089,NCBI_GP:ABG51885.1"
"Tery_2740"	462.07309628336	-0.297285476749558	0.220597856981662	-1.34763537967765	0.177775685448155	0.83055704479871	340	554	507	310	622	516	458	"    93.25"	"    85.22"	"    92.90"	"   102.13"	"   112.97"	"    92.44"	"   129.10"	" 6.56"	" 6.43"	" 6.55"	" 6.69"	" 6.83"	" 6.55"	" 7.02"	"Tery_2740"	"gene2763"	"CDS"	4245029	4245688	"-"	"CP000393.1"	"phosphoribosyl-ATP pyrophosphatase / phosphoribosyl-AMP cyclohydrolase"	"PFAM: phosphoribosyl-AMP cyclohydrolase phosphoribosyl-ATP pyrophosphohydrolase~KEGG: ana:all3263 histidine biosynthesis bifunctional protein%3B phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphohydrolase"	"InterPro:IPR002496,InterPro:IPR008179,NCBI_GP:ABG51924.1"
"Tery_2801"	412.352793564649	-0.356395030832275	0.265196740582898	-1.34388918223099	0.178984224668663	0.83055704479871	349	422	340	407	476	535	329	"    95.71"	"    64.92"	"    62.30"	"   134.09"	"    86.45"	"    95.84"	"    92.74"	" 6.60"	" 6.04"	" 5.98"	" 7.08"	" 6.45"	" 6.60"	" 6.55"	"Tery_2801"	"gene2824"	"CDS"	4344185	4345183	"+"	"CP000393.1"	"phosphoribosylformylglycinamidine cyclo-ligase"	"KEGG: syn:slr0838 phosphoribosyl formylglycinamidine cyclo-ligase~TIGRFAM: phosphoribosylformylglycinamidine cyclo-ligase~PFAM: AIR synthase related protein AIR synthase related protein-like"	"InterPro:IPR000728,InterPro:IPR004733,InterPro:IPR010918,NCBI_GP:ABG51977.1"
"Tery_2834"	202.524085357929	-0.307192150731996	0.227630026249871	-1.34952385585015	0.17716876313303	0.83055704479871	138	278	196	142	281	251	181	"    37.85"	"    42.76"	"    35.91"	"    46.78"	"    51.04"	"    44.96"	"    51.02"	" 5.28"	" 5.45"	" 5.21"	" 5.58"	" 5.70"	" 5.52"	" 5.70"	"Tery_2834"	"gene2856"	"CDS"	4405803	4406363	"-"	"CP000393.1"	"guanylate kinase"	"KEGG: ava:Ava_1475 guanylate kinase~PFAM: guanylate kinase~SMART: Guanylate kinase/L-type calcium channel region"	"InterPro:IPR008144,InterPro:IPR008145,NCBI_GP:ABG52008.1"
"Tery_2945"	245.462444959258	0.318829069989656	0.237086590245408	1.34477900947345	0.178696610776733	0.83055704479871	218	377	266	189	328	285	131	"    59.79"	"    57.99"	"    48.74"	"    62.27"	"    59.57"	"    51.06"	"    36.93"	" 5.93"	" 5.88"	" 5.64"	" 5.98"	" 5.92"	" 5.70"	" 5.25"	"Tery_2945"	"gene2967"	"CDS"	4577714	4578703	"-"	"CP000393.1"	"NAD-dependent epimerase/dehydratase"	"PFAM: NAD-dependent epimerase/dehydratase~KEGG: syn:slr1072 GDP-D-mannose dehydratase"	"InterPro:IPR001509,NCBI_GP:ABG52109.1"
"Tery_2985"	1156.36600695507	-0.323151602232749	0.23674869009422	-1.36495624159163	0.172266803745721	0.83055704479871	754	1936	1730	423	704	2151	1053	"   206.78"	"   297.81"	"   316.99"	"   139.36"	"   127.87"	"   385.33"	"   296.83"	" 7.70"	" 8.22"	" 8.31"	" 7.13"	" 7.01"	" 8.59"	" 8.22"	"Tery_2985"	"gene3011"	"CDS"	4641197	4641652	"-"	"CP000393.1"	"LSU ribosomal protein L13P"	"PFAM: ribosomal protein L13~KEGG: syn:sll1821 50S ribosomal protein L13"	"InterPro:IPR005822,InterPro:IPR005823,NCBI_GP:ABG52140.1"
"Tery_3103"	1571.28563304823	0.258716665734071	0.190387098421231	1.35889809697956	0.174178881979326	0.83055704479871	1319	2507	2246	840	1816	1751	1167	"   361.74"	"   385.65"	"   411.54"	"   276.75"	"   329.84"	"   313.68"	"   328.96"	" 8.50"	" 8.59"	" 8.69"	" 8.12"	" 8.37"	" 8.30"	" 8.37"	"Tery_3103"	"gene3129"	"CDS"	4753670	4755760	"+"	"CP000393.1"	"ABC transporter related"	"PFAM: ABC transporter related~SMART: ATPase~KEGG: rpb:RPB_2288 ABC transporter related"	"InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,InterPro:IPR011527,NCBI_GP:ABG52236.1"
"Tery_3164"	1454.56758308448	0.290085560237901	0.215977168745177	1.34313067405825	0.179229664732127	0.83055704479871	1122	2639	1771	865	1885	1427	1093	"   307.71"	"   405.95"	"   324.50"	"   284.99"	"   342.37"	"   255.63"	"   308.10"	" 8.27"	" 8.67"	" 8.35"	" 8.16"	" 8.42"	" 8.00"	" 8.27"	"Tery_3164"	"gene3191"	"CDS"	4831666	4832373	"+"	"CP000393.1"	"two component transcriptional regulator%2C winged helix family"	"PFAM: response regulator receiveR transcriptional regulatory protein-like~KEGG: ana:all4750 two-component response regulator"	"InterPro:IPR001789,InterPro:IPR001867,NCBI_GP:ABG52292.1"
"Tery_3343"	88.6897989331999	-0.42504771596464	0.311388367976634	-1.36500832939442	0.172250432096426	0.83055704479871	56	122	107	55	91	174	58	"    15.36"	"    18.77"	"    19.61"	"    18.12"	"    16.53"	"    31.17"	"    16.35"	" 4.03"	" 4.31"	" 4.36"	" 4.26"	" 4.13"	" 5.01"	" 4.12"	"Tery_3343"	"gene3371"	"CDS"	5126976	5127344	"-"	"CP000393.1"	"translation initiation factor 1 (eIF-1/SUI1)"	"PFAM: translation initiation factor SUI1~KEGG: ava:Ava_1910 hypothetical protein"	"InterPro:IPR001950,NCBI_GP:ABG52446.1"
"Tery_3508"	1554.46520910883	-0.269379914095984	0.200229300171699	-1.34535711738985	0.178509936517477	0.83055704479871	1079	2441	1671	909	1777	2317	1301	"   295.92"	"   375.50"	"   306.18"	"   299.49"	"   322.75"	"   415.07"	"   366.73"	" 8.21"	" 8.56"	" 8.26"	" 8.23"	" 8.34"	" 8.70"	" 8.52"	"Tery_3508"	"gene3538"	"CDS"	5405705	5406397	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: tfu:Tfu_0599 hypothetical protein"	"InterPro:IPR002035,NCBI_GP:ABG52598.1"
