#chromosome	start	end	baseMean_LFe
CP000393.1	6805225	6808089	136.959510442342
CP000393.1	3614311	3615111	1202.56059194789
CP000393.1	783486	784217	2387.39519335148
CP000393.1	6458807	6460912	178.465270389362
CP000393.1	1069580	1069819	41.9928389128126
CP000393.1	3258626	3259342	364.202810335123
CP000393.1	5045953	5046927	161.74301303884198
CP000393.1	6779582	6780403	1323.12806804792
CP000393.1	1955383	1955784	21.37808440247
CP000393.1	7005578	7005775	1515.9307760581198
CP000393.1	652887	654566	1471.2152174509301
CP000393.1	1041012	1041449	110.59236541358801
CP000393.1	4788951	4789370	134.140856451021
CP000393.1	5350976	5351644	29.0656330583355
CP000393.1	6009686	6009883	127.090296648565
CP000393.1	7033113	7036100	142.195910399568
CP000393.1	6583705	6584580	70.8647726906678
CP000393.1	620588	621844	4292.54868587556
CP000393.1	2664454	2665182	2118.26346682413
CP000393.1	4392554	4393909	27.6145410894925
CP000393.1	6435652	6436602	2133.45388074038
CP000393.1	597558	598646	129.650193578516
CP000393.1	5474963	5475748	72.33368564471171
CP000393.1	4533422	4533955	782.1097838517709
CP000393.1	4830526	4831443	2314.59807189052
CP000393.1	1238060	1239115	650.547786924993
CP000393.1	2578065	2578424	14.349021122032301
CP000393.1	3885105	3885875	163.370458707405
CP000393.1	443535	444284	59.480124716599704
CP000393.1	2327021	2328724	1157.40784972878
CP000393.1	7344438	7346654	250.079692189154
CP000393.1	7357523	7359022	146.131457333978
CP000393.1	6008576	6009457	677.125833064735
CP000393.1	6858460	6859245	363.35127397556397
CP000393.1	1536955	1538265	13.0858977811358
CP000393.1	834224	838024	88.3816580453956
CP000393.1	1793933	1795171	1194.89027494083
CP000393.1	5418121	5419038	47.579621041665604
CP000393.1	1126451	1126627	42.658854356402394
CP000393.1	3568160	3568531	32.503011862830704
CP000393.1	1206998	1207636	55.8257777706254
CP000393.1	2923192	2926284	80.9985830371139
CP000393.1	497092	497943	38.0100325476456
CP000393.1	5707847	5709430	77.02072968054149
CP000393.1	6931402	6932475	1718.68705284555
CP000393.1	3333958	3334386	14.572811342977
CP000393.1	1997564	1998322	92.6249824154997
CP000393.1	3447874	3449256	103.515631737132
CP000393.1	7217034	7218083	237.432317095661
CP000393.1	6874976	6878719	516.07333737688
CP000393.1	6076051	6078795	307.674566853997
CP000393.1	3988466	3988867	76.5582036833283
CP000393.1	4004575	4008168	526.140869429907
CP000393.1	222270	224264	1037.45066336291
CP000393.1	7329873	7332980	152.921469982128
CP000393.1	3735023	3736231	109.161307582694
CP000393.1	3253560	3253838	27.491480847592896
CP000393.1	5450918	5451994	1218.72576462094
CP000393.1	5145169	5145780	887.6608310580659
CP000393.1	4517947	4518867	87.88229598303049
CP000393.1	7592455	7593471	23.378621093125602
CP000393.1	2133018	2133284	17.765650793881303
CP000393.1	6990560	6991048	12.7854339615417
CP000393.1	7550127	7551692	750.033869812199
CP000393.1	459720	460340	172.40655002889702
CP000393.1	4873372	4874109	683.297078093332
CP000393.1	5404712	5404837	2399.08081010449
CP000393.1	7135900	7136181	175.578970686062
CP000393.1	6495672	6496643	14.7181719231711
CP000393.1	1261083	1261331	41.1918719444443
CP000393.1	1771236	1772108	23.6381352702106
CP000393.1	6299635	6300399	971.4847499180889
CP000393.1	460361	460780	1849.25346321947
CP000393.1	3214273	3216798	59.467806964664604
CP000393.1	1055790	1058525	621.458159317003
CP000393.1	5193904	5195148	2442.23389292493
CP000393.1	6141901	6142839	847.012932116497
CP000393.1	7230136	7230768	834.206236489539
CP000393.1	4882297	4883631	1178.9726094845098
CP000393.1	3008623	3010032	103.24960087342699
CP000393.1	2182028	2182204	39.334669077970204
CP000393.1	4704795	4706996	241.830573399233
CP000393.1	7048898	7049746	66.73462771880921
CP000393.1	5503569	5503916	17.7172981982517
CP000393.1	4102592	4103863	93.76620394781858
CP000393.1	5251339	5252268	999.695737417497
CP000393.1	6661038	6661244	52.7600951804976
CP000393.1	5848354	5849331	569.86898094822
CP000393.1	3442819	3445560	5341.5721425429
CP000393.1	5617272	5617796	1062.29303913643
CP000393.1	6625846	6625968	4449.94130882583
CP000393.1	7082009	7082875	331.78272514866103
CP000393.1	2624876	2625889	1012.71685353179
CP000393.1	786994	787938	648.964606596303
CP000393.1	6555370	6556761	198.21886593006198
CP000393.1	2434413	2436308	39.2034528089395
CP000393.1	1690505	1691377	181.29841960092702
CP000393.1	2970430	2970837	41.02783348776261
CP000393.1	1454098	1454445	982.20370946396
CP000393.1	5717512	5719536	1937.67129766901
CP000393.1	495589	496197	70.0034472541397
CP000393.1	6046275	6046613	4659.87504815986
CP000393.1	2430333	2432159	133.249529015451
CP000393.1	2773777	2774766	444.559066037301
CP000393.1	3744874	3745344	775.0689954217
CP000393.1	4920861	4922648	19.4193356477011
CP000393.1	3605134	3605445	1015.90999278925
CP000393.1	1763965	1764252	1282.55365664422
CP000393.1	3523142	3524452	1231.0941581453
CP000393.1	4239074	4239337	278.156584820592
CP000393.1	1406490	1407422	453.266470039657
CP000393.1	2448737	2449576	316.854309132192
CP000393.1	5458122	5458682	1973.09888240855
CP000393.1	2830241	2830828	190.51056538144903
CP000393.1	4203102	4204340	739.5675487508851
CP000393.1	5771232	5771591	108.653893518393
CP000393.1	3514663	3515331	106.992904439081
CP000393.1	4519092	4519349	21.318032790879
CP000393.1	2360072	2361457	239.604990918259
CP000393.1	4122022	4123299	2595.3661256483897
CP000393.1	5595812	5597071	52.962552571401304
CP000393.1	4427650	4427907	42.6790635118801
CP000393.1	7339881	7340444	389.30590902471
CP000393.1	1183022	1183411	2536.7237746865
CP000393.1	7485702	7486523	149.739457348654
CP000393.1	5669363	5670295	25.049214601029803
CP000393.1	5363121	5364986	105.26054376700199
CP000393.1	2461565	2463970	1990.4391418870102
CP000393.1	2429001	2430038	1212.6125581005301
CP000393.1	6307537	6308007	506.738627155949
CP000393.1	1209008	1209706	20.209626749745397
CP000393.1	6581856	6582941	30.7590857017867
CP000393.1	5259071	5260216	377.48090306585897
CP000393.1	2469851	2470195	464.125427939594
CP000393.1	7290402	7300685	946.347525701216
CP000393.1	7347148	7349388	310.70201655147997
CP000393.1	7574767	7575161	467544.82871692703
CP000393.1	1002049	1004481	584.049120391123
CP000393.1	3788235	3788861	681.864617918235
CP000393.1	6519947	6520402	35.650692016734
CP000393.1	33065	35353	2820.1507287721997
CP000393.1	202233	202853	1062.98915757334
CP000393.1	1624555	1625238	1443.92615058156
CP000393.1	1314887	1316677	501.133303702005
CP000393.1	3419070	3420668	666.059948178667
CP000393.1	4498810	4500057	161.677384117548
CP000393.1	4239511	4239789	555.0599475312271
CP000393.1	4126186	4127463	293.790578935833
CP000393.1	3660872	3662839	1062.3813208979302
CP000393.1	2405021	2405527	605.177771245631
CP000393.1	2721858	2724755	358.511801099368
CP000393.1	3280402	3281733	339.652202691794
CP000393.1	3771486	3772319	94.4028829938592
CP000393.1	3876821	3878002	628.0335465059941
CP000393.1	6408063	6409385	333.241985783102
CP000393.1	3128345	3128986	48.0992056833358
CP000393.1	5752994	5753275	80.427803015851
CP000393.1	6421393	6422166	166.44988982085502
CP000393.1	884921	886705	28.286659234569303
CP000393.1	6275782	6276228	204.92657003056198
CP000393.1	4994117	4994503	108.880683503992
CP000393.1	984446	985642	267.454434854392
CP000393.1	2870936	2872063	64.2053405472459
CP000393.1	3273185	3273610	229.881462499646
CP000393.1	3345065	3345178	2646.16226635101
CP000393.1	5555019	5556713	324.418885959215
CP000393.1	2688586	2689356	404.34544118806804
CP000393.1	5706775	5707839	17.7500677012541
CP000393.1	4204510	4205010	29.4996231876444
CP000393.1	5628467	5630566	155.407677067834
CP000393.1	2436827	2439940	56.0047669061014
CP000393.1	5484593	5487043	238.41291460564602
CP000393.1	4099547	4100023	34.3788311207138
CP000393.1	4524097	4525353	43.2324647483265
CP000393.1	2353054	2353818	70.5743066613743
CP000393.1	4043562	4045433	1611.69212358816
CP000393.1	1797129	1797368	96.01397878445879
CP000393.1	5099412	5099816	18.3839890614567
CP000393.1	6781672	6783426	295.311222653298
CP000393.1	4691229	4692008	610.49736697847
CP000393.1	877194	878096	666.070684319719
CP000393.1	4361784	4363232	76.5842587450774
CP000393.1	2846024	2847016	251.929009693414
CP000393.1	902632	912891	187.99714564056998
CP000393.1	1251949	1252959	462.953611862294
CP000393.1	3899425	3900138	514.20438504057
CP000393.1	7691880	7692713	381.121107742532
CP000393.1	4581356	4582321	40.951491380799105
CP000393.1	1652249	1653973	924.864716105633
CP000393.1	423919	424896	89.034801978332
CP000393.1	5057858	5058589	396.524613331689
CP000393.1	5614484	5614663	18.3363886627967
CP000393.1	6328589	6328903	899.425329272066
CP000393.1	5209139	5209786	825.660170281789
CP000393.1	2680177	2680371	11.2565372910317
CP000393.1	7522339	7522803	181.121713602847
CP000393.1	6832027	6832482	30.369413952771
CP000393.1	6166755	6166874	58.28355636583429
CP000393.1	4093142	4093627	161.015936549163
CP000393.1	4660869	4661345	1243.31769667939
CP000393.1	3447381	3447902	22.6314450001464
CP000393.1	5465054	5466169	311.816152190958
CP000393.1	7147493	7148251	125.647283928624
CP000393.1	5554346	5554651	21.155763869182103
CP000393.1	1730625	1730951	229.29281430321097
CP000393.1	882334	882663	10.6451221319747
CP000393.1	2386434	2388755	152.481491201652
CP000393.1	1142186	1143223	272.715729381418
CP000393.1	3209480	3210550	71.88892040397091
CP000393.1	6335523	6335828	172.940771000125
CP000393.1	6455375	6457474	297.904910394043
CP000393.1	631426	633651	120.759948590896
CP000393.1	3000891	3001781	161.936278574008
CP000393.1	5697711	5698598	1477.1615657329598
CP000393.1	1355925	1357523	27.090114263001798
CP000393.1	7042100	7043542	43.6181568728164
CP000393.1	1284895	1285095	305.388793066032
CP000393.1	6926796	6927317	198.597666787854
CP000393.1	1190971	1191594	439.224605007647
CP000393.1	6946280	6947062	670.298375388253
CP000393.1	3112190	3113221	2862.34874965784
CP000393.1	3672572	3675706	61.929839376496
CP000393.1	397560	398477	70.553424241986
CP000393.1	6935042	6935125	689.587088897874
CP000393.1	1501447	1501731	45.8715507851875
CP000393.1	4989560	4991563	1036.60624418391
CP000393.1	5420313	5421527	339.20203951310697
CP000393.1	2028123	2028449	58.335655431670894
CP000393.1	4169525	4170607	436.538591760239
CP000393.1	3646593	3646931	36.148028410413296
CP000393.1	3676730	3678637	131.317760144178
CP000393.1	750262	750672	787.1999066155361
CP000393.1	4679318	4679872	319.813843979092
CP000393.1	6222730	6223422	936.354005405103
CP000393.1	6333692	6334213	840.342262416781
CP000393.1	6658354	6659658	364.171537664883
CP000393.1	1409261	1410328	599.075829175309
CP000393.1	2748048	2748356	233.7504199773
CP000393.1	5214026	5214313	55.0005986883183
CP000393.1	7276607	7276858	96.222053180974
CP000393.1	3966897	3967622	94.7663511190885
CP000393.1	6496894	6497961	20.484167482047898
CP000393.1	849080	850216	706.255530992648
CP000393.1	3191151	3191852	48.871442139354706
CP000393.1	6674749	6675789	130.257426044495
CP000393.1	2235212	2236372	269.267329679109
CP000393.1	4201888	4202796	98.22489616044251
CP000393.1	1054463	1054726	18.7732286044768
CP000393.1	5573494	5573567	1932.35126743168
CP000393.1	3142381	3142728	1255.35802048251
CP000393.1	949911	952352	15.5614769164499
CP000393.1	3048340	3050928	855.7886182537981
CP000393.1	3224428	3226050	680.728654083435
CP000393.1	1527065	1528504	245.326008175901
CP000393.1	1844523	1847486	2493.75719470076
CP000393.1	356894	357769	112.955050641938
CP000393.1	417849	420950	65.4474546049189
CP000393.1	1601167	1601847	691.6780190438161
CP000393.1	3137164	3138645	17.4946990760972
CP000393.1	3676131	3676451	14.8439186455859
CP000393.1	3778206	3779021	188.39340726902302
CP000393.1	5590250	5590597	175.89589983299098
CP000393.1	585492	588713	124.63563951594801
CP000393.1	3352625	3352966	385.010861047083
CP000393.1	603834	605684	15.1374171439113
CP000393.1	2878439	2880205	128.574503046413
CP000393.1	7005014	7005349	622.443161447994
CP000393.1	4667958	4668866	232.330797735168
CP000393.1	5515788	5519246	1218.65127186215
CP000393.1	3425074	3425418	58.965255219564504
CP000393.1	5016574	5017668	1709.05249220809
CP000393.1	6323891	6324538	250.91052975611
CP000393.1	3062275	3063909	2345.95135582787
CP000393.1	1569547	1570164	637.28705954033
CP000393.1	2510404	2511453	26.963013818469502
CP000393.1	3912586	3914037	3938.87882837401
CP000393.1	4105693	4107018	22.810969785623804
CP000393.1	5360690	5361685	441.207895307519
CP000393.1	2472377	2472628	112.453045063238
CP000393.1	2852833	2853090	22.9238952867383
CP000393.1	6670078	6671712	10958.4597424345
CP000393.1	2288744	2289148	396.05438053676596
CP000393.1	6787016	6787294	460.347442099312
CP000393.1	5406523	5408379	1045.31109715905
CP000393.1	566682	567677	144.425647227898
CP000393.1	3026642	3027607	509.60667282143504
CP000393.1	5823462	5825531	2136.33875821036
CP000393.1	6436612	6437067	965.495665985522
CP000393.1	781534	783267	875.4974236927139
CP000393.1	1394263	1395375	66.8511537940358
CP000393.1	5387910	5388992	63.6151200428373
CP000393.1	4243094	4243852	161.08881477804502
CP000393.1	4860319	4862109	238.818654040974
CP000393.1	600305	603121	38.1977501781801
CP000393.1	4222509	4223261	71.6509802460505
CP000393.1	4259401	4260618	471.02061371420604
CP000393.1	4496681	4496827	70.92438153744791
CP000393.1	3274392	3275078	18.966997007234102
CP000393.1	7079991	7080179	1752.65915129066
CP000393.1	5437935	5440724	199.424069113192
CP000393.1	196262	197389	113.414908948624
CP000393.1	887761	889149	137.873936214438
CP000393.1	2470555	2472012	923.2108060632381
CP000393.1	2655837	2657066	237.241017654921
CP000393.1	4573381	4574745	1536.7674385214002
CP000393.1	4868630	4869316	24.004173026178197
CP000393.1	5267766	5267839	1618.34621177873
CP000393.1	5850161	5851720	1638.7003389173
CP000393.1	6859545	6860168	449.974590732786
CP000393.1	6040954	6041544	1707.84001563341
CP000393.1	6784360	6785442	823.062414176292
CP000393.1	3363039	3363776	478.14144252515
CP000393.1	1810140	1810895	319.050683033061
CP000393.1	478266	479129	388.411634550047
CP000393.1	6703129	6704442	2739.435420924
CP000393.1	4901297	4903483	199.985245470961
CP000393.1	1414773	1416365	53.079333964505
CP000393.1	3544888	3545535	385.805513962193
CP000393.1	802278	802730	101.281605220003
CP000393.1	3744329	3744562	844.702242800826
CP000393.1	4009524	4010216	33.090474367024896
CP000393.1	2209262	2209720	3608.9560559224396
CP000393.1	1222758	1223264	503.00348700930397
CP000393.1	3881068	3882018	870.040808423479
CP000393.1	4495869	4496225	199.991043714194
CP000393.1	5096954	5098195	368.154427946475
CP000393.1	7644229	7645377	20.5767131028807
CP000393.1	5218020	5219663	1000.4524462817099
CP000393.1	7635217	7636134	201.452000271371
CP000393.1	808988	809668	62.7355495538038
CP000393.1	2167779	2168330	112.642802626398
CP000393.1	2689465	2689677	174.83980817974302
CP000393.1	5836695	5839820	115.90419748334801
CP000393.1	6079121	6080560	110.80454020318001
CP000393.1	6300673	6301437	898.4440727254021
CP000393.1	961521	963302	614.9551698894651
CP000393.1	818923	820263	405.916847647792
CP000393.1	1004527	1006728	645.3717059684041
CP000393.1	1239818	1240066	185.16532851595102
CP000393.1	2227883	2228242	98.2163478496509
CP000393.1	2297560	2298819	901.9097832827802
CP000393.1	2329093	2329341	114.02787620225901
CP000393.1	3866500	3868455	638.484661870177
CP000393.1	3984008	3984250	95.3344333246172
CP000393.1	4913653	4917567	291.40905300293497
CP000393.1	5408697	5409788	1139.48832719549
CP000393.1	5702511	5702855	72.4438138768354
CP000393.1	6927382	6927819	241.534335314678
CP000393.1	7231455	7231844	563.722055477489
CP000393.1	1210324	1212036	94.96177440342501
CP000393.1	5186300	5187079	299.311641635046
CP000393.1	1615167	1615469	13.9423943548472
CP000393.1	791975	793528	484.261352768091
CP000393.1	3773152	3774237	41.8890270323994
CP000393.1	5030998	5032506	671.825177309987
CP000393.1	5631749	5632354	144.132189561479
CP000393.1	6027159	6028307	688.980706561718
CP000393.1	6410653	6411390	862.563526398506
CP000393.1	7395799	7396938	131.361968942002
CP000393.1	3016554	3017336	300.19694338979303
CP000393.1	2453967	2454782	323.99849589537996
CP000393.1	3498006	3498710	153.19479102393498
CP000393.1	1458463	1458756	257.184753233658
CP000393.1	2502921	2502994	1152.51093897101
CP000393.1	3520677	3522032	60.0032483502487
CP000393.1	4832651	4833178	713.0410077681059
CP000393.1	2285467	2285946	905.508047335486
CP000393.1	100518	101846	409.032996396365
CP000393.1	3779129	3779332	40.042856680363606
CP000393.1	3213305	3214297	58.596499006279004
CP000393.1	1091046	1093646	683.544770930451
CP000393.1	4661640	4662857	2077.06674721136
CP000393.1	5833654	5834811	824.283606756958
CP000393.1	3042694	3043569	3438.9684893117796
CP000393.1	6727533	6728279	162.959535077163
CP000393.1	4801313	4801606	41.8286631108654
CP000393.1	5105557	5108871	293.363914558206
CP000393.1	990764	992905	1463.1905750211401
CP000393.1	2317317	2317547	39.571252837886604
CP000393.1	3409177	3410082	209.324888584961
CP000393.1	980268	980867	186.25540471591
CP000393.1	3319524	3320183	88.7125738264236
CP000393.1	3583508	3583900	708.515084827009
CP000393.1	583692	585479	155.891737569396
CP000393.1	5701248	5701946	517.403422016421
CP000393.1	1594657	1595790	1112.6759539197901
CP000393.1	1721596	1723065	406.01633744910697
CP000393.1	4768222	4771032	70.2999884546536
CP000393.1	5442199	5443665	321.567200468271
CP000393.1	4951721	4953925	645.184712313144
CP000393.1	198506	199444	42.711753501902706
CP000393.1	1811022	1811618	364.414322623641
CP000393.1	913780	923676	709.9390438480299
CP000393.1	7146058	7146837	410.876004691258
CP000393.1	3116621	3117832	153.389408666253
CP000393.1	1190194	1190901	744.493335470553
CP000393.1	1296180	1296470	11.6494583243018
CP000393.1	71135	71347	46.0695644717587
CP000393.1	623997	626591	2111.44416004126
CP000393.1	1828262	1828981	2158.5911120770397
CP000393.1	1627718	1628632	271.763016116407
CP000393.1	1696856	1697746	900.991122392177
CP000393.1	4789405	4790532	372.583951060138
CP000393.1	7428607	7429086	11.6682048781881
CP000393.1	6816642	6817727	166.780155602261
CP000393.1	280981	281054	8663.77189288699
CP000393.1	5733996	5734433	29.9800536229397
CP000393.1	1051875	1053653	136.55458695965598
CP000393.1	6030966	6033395	104.165344388003
CP000393.1	2466637	2468106	712.309073602543
CP000393.1	3378982	3380412	64.5872523200189
CP000393.1	3755804	3758281	2559.8532486173604
CP000393.1	5550523	5551482	153.897145030928
CP000393.1	5668144	5669160	30.8213402173631
CP000393.1	2473654	2474316	53.536562817473005
CP000393.1	1875929	1876612	24.3837610011125
CP000393.1	6582942	6583523	14.0076224006965
CP000393.1	2454785	2455579	184.76351706511502
CP000393.1	3666894	3668879	14.6004372790887
CP000393.1	5203295	5204236	147.716473831894
CP000393.1	7719995	7721242	422.14984717947897
CP000393.1	3747165	3747437	537.129632051055
CP000393.1	5690362	5691576	212.583519306916
CP000393.1	1221650	1222027	320.10024357179003
CP000393.1	1371920	1375666	201.04313492119098
CP000393.1	2271384	2272046	169.737690537188
CP000393.1	1583042	1583944	984.6496049677401
CP000393.1	2447092	2447358	497.952235764878
CP000393.1	2335843	2336226	39.45856214861271
CP000393.1	2263346	2263981	351.93544170846803
CP000393.1	2336377	2337459	76.74629818752541
CP000393.1	4738906	4739259	10.6188666063761
CP000393.1	5266852	5267217	84.2946195084198
CP000393.1	6167268	6167498	64.1830087463411
CP000393.1	1058584	1058949	117.278851625492
CP000393.1	4107150	4107743	94.9381721866195
CP000393.1	5600692	5601420	206.52564618672199
CP000393.1	810760	811599	57.079817252324
CP000393.1	7118189	7119121	384.685188775606
CP000393.1	4834389	4834616	87.0435986914462
CP000393.1	5653497	5654852	130.092190086095
CP000393.1	320516	321466	151.369813582124
CP000393.1	6912651	6913448	2473.62196136001
CP000393.1	5191387	5191800	5429.20187444725
CP000393.1	76285	76875	29.588138545630198
CP000393.1	2130195	2130680	722.6097581790201
CP000393.1	2979022	2980677	672.361894025743
CP000393.1	5453262	5454149	1494.00045120538
CP000393.1	1525249	1525980	1029.0160890861698
CP000393.1	2394705	2397167	104.30086987637699
CP000393.1	4471576	4471779	4230.106619577371
CP000393.1	6804305	6804664	40.661138072787
CP000393.1	6869160	6870812	129.081617178658
CP000393.1	7721750	7722283	229.422086370879
CP000393.1	4129512	4130651	449.47358494696
CP000393.1	6090836	6093529	60.61284610748589
CP000393.1	1127118	1127594	358.852258776501
CP000393.1	7133643	7134593	1413.7551217056198
CP000393.1	5968655	5974453	306.973201228263
CP000393.1	4365954	4366712	63.8300497885594
CP000393.1	3229985	3230479	498.4572325515401
CP000393.1	3210893	3211867	18.828927449792303
CP000393.1	5404991	5405113	10744.8841092182
CP000393.1	6212390	6214834	282.594884082161
CP000393.1	1629979	1630473	999.92705337561
CP000393.1	3305146	3306342	55.3144708064469
CP000393.1	5936030	5937514	962.166798057455
CP000393.1	2772337	2773359	886.85697501775
CP000393.1	1114288	1115352	398.26427961916903
CP000393.1	5175033	5176229	2992.13428155555
CP000393.1	7686020	7686208	275.54966478346296
CP000393.1	6143635	6144861	1510.6450497634303
CP000393.1	6298181	6298846	193.057446131612
CP000393.1	7411295	7411717	531.63084190935
CP000393.1	1258410	1260767	2040.21196224256
CP000393.1	2389695	2390372	34.3373532264401
CP000393.1	3746220	3746495	79.92562555156941
CP000393.1	5223199	5226822	183.48636054481202
CP000393.1	6740979	6741560	698.946186489267
CP000393.1	7638584	7639378	12.703514621964601
CP000393.1	2921966	2923147	25.1067041830347
CP000393.1	6636392	6637150	85.3481905141017
CP000393.1	7238015	7239160	24.725549260345602
CP000393.1	2333973	2335067	521.874530458505
CP000393.1	2348274	2349449	183.63247530959498
CP000393.1	2670584	2670853	145.448860001128
CP000393.1	3944848	3946692	71.57744714283879
CP000393.1	4034054	4034458	135.065907067313
CP000393.1	5133312	5133779	330.675124802084
CP000393.1	6928469	6929314	374.577560649076
CP000393.1	2019402	2021213	139.884317266425
CP000393.1	413407	415158	736.284323450796
CP000393.1	5095641	5096858	314.493943809109
CP000393.1	6120621	6121061	2802.65734027451
CP000393.1	5804180	5804863	63.391673803899295
CP000393.1	6652210	6652848	391.62714118857
CP000393.1	3194858	3195511	230.272607062877
CP000393.1	2870485	2870898	47.174783788720596
CP000393.1	5115330	5116049	28.357700503382503
CP000393.1	995266	996087	126.414634005853
CP000393.1	1403156	1404088	187.484412979621
CP000393.1	6481410	6482798	145.898609349803
CP000393.1	94683	96173	2034.3596130081
CP000393.1	2299624	2300118	480.863977044256
CP000393.1	6218684	6218929	57.309422926576794
CP000393.1	6826231	6827475	172.948914865217
CP000393.1	1126763	1126903	125.319345562073
CP000393.1	4558552	4558815	11.9847343224766
CP000393.1	7114738	7115364	35.0323743349956
CP000393.1	4358134	4361091	33.3852715574343
CP000393.1	5988706	5989332	15.9363124789942
CP000393.1	3785863	3785935	1281.58923380125
CP000393.1	4268906	4269508	53.5172673575695
CP000393.1	2170544	2171125	857.6240152134669
CP000393.1	2379271	2381265	163.761336723543
CP000393.1	2675710	2676027	369.245411415875
CP000393.1	2726086	2727363	225.088620068204
CP000393.1	5067364	5067738	969.155345842007
CP000393.1	7252839	7253396	147.84815287459298
CP000393.1	5741588	5741659	1299.254450361
CP000393.1	6913662	6914867	2286.69059915647
CP000393.1	4523134	4523571	85.46312009903859
CP000393.1	4588813	4590948	129.15489869868
CP000393.1	7192118	7192819	60.252703557462794
CP000393.1	41475	41900	17.015314995074
CP000393.1	4113226	4113612	236.96272585004502
CP000393.1	4829515	4830492	1648.50351278206
CP000393.1	7647156	7647725	177.005125386117
CP000393.1	7463513	7463848	504.821141545688
CP000393.1	3772422	3772862	37.6435336769499
CP000393.1	6777124	6777501	118.440816279016
CP000393.1	3131900	3132613	212.60154911346802
CP000393.1	5102936	5103706	29.778476575583703
CP000393.1	2669092	2670216	1701.23974512474
CP000393.1	3961845	3962267	355.57414427067
CP000393.1	3271270	3271686	744.743465065764
CP000393.1	5954948	5955229	41.8136213756655
CP000393.1	3732458	3733939	111.429365358074
CP000393.1	5113872	5115197	116.858989928701
CP000393.1	384785	385255	46.0017406877981
CP000393.1	2093317	2094477	418.307003392809
CP000393.1	3592521	3593426	1171.61022438022
CP000393.1	4261308	4262180	215.43107608894798
CP000393.1	3127156	3128292	100.45773916184
CP000393.1	3028348	3028611	372.781156901849
CP000393.1	7199627	7200982	149.6040849193
CP000393.1	1208481	1209008	18.7568743067644
CP000393.1	5265502	5265750	2261.26174161086
CP000393.1	6276393	6276809	159.750547156977
CP000393.1	382366	383226	582.079915443535
CP000393.1	2926396	2927916	107.581120287117
CP000393.1	5926433	5927119	184.65222649497102
CP000393.1	6918044	6920203	1503.9126778964599
CP000393.1	5405705	5406397	1655.95420957362
CP000393.1	1632117	1632995	288.181963510271
CP000393.1	4764454	4767726	563.278209203524
CP000393.1	2447382	2447483	28978.7717576726
CP000393.1	7236158	7236601	162.492148810342
CP000393.1	1698259	1698630	319.522787010787
CP000393.1	2919566	2921767	96.06586101713009
CP000393.1	6399951	6400035	7205.51436034278
CP000393.1	6829501	6831891	128.068607891272
CP000393.1	4236269	4236781	1463.0323214059802
CP000393.1	7104047	7107124	148.50694396063298
CP000393.1	4151287	4151547	47.69404953701961
CP000393.1	1143474	1144046	231.435328215124
CP000393.1	3719938	3720738	163.548799369031
CP000393.1	697751	698074	916.1539705031239
CP000393.1	2605416	2605961	77.6679829113103
CP000393.1	5111276	5112709	39.5261005438591
CP000393.1	6850348	6851202	160.779414730003
CP000393.1	7103138	7103908	185.16771261419498
CP000393.1	1596127	1597305	1293.05987147166
CP000393.1	2932409	2932807	266.600953500866
CP000393.1	78349	81126	60.9577330688795
CP000393.1	1453015	1453713	570.06989392546
CP000393.1	2505939	2506844	1576.92590395944
CP000393.1	7182383	7183666	893.0642856602831
CP000393.1	7215225	7215605	51.79637309429071
CP000393.1	119376	121190	481.72192529618695
CP000393.1	340839	341948	16.900234305073
CP000393.1	1899852	1900091	204.03386813025003
CP000393.1	3601653	3603533	4996.88573539775
CP000393.1	4727503	4728078	307.055945186782
CP000393.1	5018088	5018741	191.715862517107
CP000393.1	7489262	7489942	909.3971987065739
CP000393.1	3606014	3606475	961.076013642341
CP000393.1	5110069	5111208	15.9079420436374
CP000393.1	6167670	6168110	75.3661800802943
CP000393.1	3155435	3156076	394.60782968315203
CP000393.1	5491398	5497982	78.7872743450302
CP000393.1	2377529	2379259	1201.5473169028598
CP000393.1	3198350	3199639	49.7168998431761
CP000393.1	687517	688122	402.95292401517304
CP000393.1	1758520	1759998	428.07323706875394
CP000393.1	2483205	2484062	66.699162598548
CP000393.1	3542138	3543433	325.960448368637
CP000393.1	5070385	5071044	5438.41095101846
CP000393.1	3570546	3570677	2652.85662029463
CP000393.1	5113305	5113694	46.537926265470105
CP000393.1	36830	38158	105.244571316999
CP000393.1	352378	353694	260.367404581344
CP000393.1	5601608	5601922	32.4582021819542
CP000393.1	1354217	1354837	58.4648885931503
CP000393.1	1615715	1616581	15.577023720576198
CP000393.1	1837408	1838166	158.459862202159
CP000393.1	2864018	2865220	501.169884013063
CP000393.1	5689609	5690343	162.047465200593
CP000393.1	5863868	5864548	56.3761764809964
CP000393.1	1908790	1910424	1009.51892775026
CP000393.1	7239247	7242270	70.098414372462
CP000393.1	6864151	6866904	58.5087731350226
CP000393.1	6849681	6850010	375.918145740672
CP000393.1	5849705	5850019	242.06418125549098
CP000393.1	294991	295656	456.006780301167
CP000393.1	563584	564342	96.31992281623941
CP000393.1	1291960	1294113	88.03516730185622
CP000393.1	6080614	6085413	197.53406404606997
CP000393.1	5253848	5254453	441.32177856737604
CP000393.1	6650224	6650817	255.175093119754
CP000393.1	1294564	1295925	89.1188144269323
CP000393.1	5004796	5005458	79.8132123652963
CP000393.1	6163736	6165493	517.86747727556
CP000393.1	6453948	6455345	265.73682672468203
