#chromosome	start	end	baseMean_HFe
CP000393.1	4469793	4470905	478.00832175865503
CP000393.1	7566802	7567707	12.597755136588098
CP000393.1	228600	228776	68.74518778089089
CP000393.1	24984	25247	1174.0440683739
CP000393.1	1337189	1337797	156.164764642048
CP000393.1	6791096	6791482	5134.7715835323
CP000393.1	4622978	4624078	10.5302909793966
CP000393.1	2127771	2128040	276.841870244034
CP000393.1	2255847	2257025	656.700493458919
CP000393.1	1792916	1793584	6066.334853116129
CP000393.1	5946139	5946573	520.796724808373
CP000393.1	2684670	2684987	39.1054100843953
CP000393.1	5619744	5620940	328.299937022154
CP000393.1	194505	195692	60.525324193516504
CP000393.1	1969872	1970255	69.68540900790241
CP000393.1	2047790	2047996	141.968446895407
CP000393.1	4296676	4298742	162.647178176761
CP000393.1	5353427	5354902	178.375959092716
CP000393.1	5633961	5635901	70.2441452139152
CP000393.1	3233677	3233826	21.0410191818354
CP000393.1	5314909	5344512	1948.0585936140699
CP000393.1	4606542	4607075	22.4914244585818
CP000393.1	6464576	6468439	271.443945753162
CP000393.1	1605057	1606238	65.92141164420491
CP000393.1	6820627	6821148	437.370352790539
CP000393.1	2251946	2253229	859.667510490972
CP000393.1	2062784	2064964	1314.92446538164
CP000393.1	110607	111539	60.3715165439559
CP000393.1	4688863	4689375	222.57523046087996
CP000393.1	164262	164930	83.3242442295172
CP000393.1	4245029	4245688	444.017306491272
CP000393.1	4387208	4388773	364.07054463735903
CP000393.1	4932298	4936287	6243.81445194247
CP000393.1	4651572	4651973	684.263994253687
CP000393.1	2146092	2148653	187.22648060407502
CP000393.1	5534737	5535423	15.965503984000302
CP000393.1	1858962	1860110	27.480254443157897
CP000393.1	7669368	7671188	1648.42649018031
CP000393.1	3411283	3411393	166.48365011899799
CP000393.1	1157941	1161882	1910.0013898541602
CP000393.1	7372662	7373090	4109.2839964173
CP000393.1	5384892	5385815	822.792374428639
CP000393.1	1798046	1798495	2160.9903009936497
CP000393.1	2985899	2986225	15.251482253350199
CP000393.1	7087590	7087889	148.34836698536301
CP000393.1	1661572	1662207	156.934310008642
CP000393.1	389480	390406	81.68333913134279
CP000393.1	6763550	6764887	402.775257337091
CP000393.1	7739867	7740070	147.91785967925802
CP000393.1	1450074	1451684	220.211018492043
CP000393.1	4665302	4667113	822.296609958399
CP000393.1	6001967	6002401	40.843016848721795
CP000393.1	6610445	6611059	201.54349641905603
CP000393.1	7063624	7064181	315.183929386843
CP000393.1	2065274	2068273	1908.2114088995002
CP000393.1	3990853	3992991	743.23969538435
CP000393.1	5621371	5621856	43.422038458337404
CP000393.1	1266310	1267314	109.635659816569
CP000393.1	7326380	7329043	235.007317963497
CP000393.1	4034600	4035040	4022.3019002937895
CP000393.1	6265398	6265739	964.1666988664309
CP000393.1	3181525	3182670	367.767635007031
CP000393.1	3619958	3620287	154.39305579956698
CP000393.1	3165641	3169732	310.722748004724
CP000393.1	3594845	3595114	89.0614374663021
CP000393.1	4335620	4335760	3819.0502201718
CP000393.1	105879	106097	173.69257220926602
CP000393.1	7378708	7380708	2482.23903258408
CP000393.1	4847767	4848852	455.117327377194
CP000393.1	2250045	2251889	443.943160342194
CP000393.1	6018552	6019571	926.0190660453211
CP000393.1	4484081	4485901	279.974761295566
CP000393.1	936923	938272	3433.46250210604
CP000393.1	5904039	5905364	215.56747322607498
CP000393.1	1074302	1075885	1057.12556451825
CP000393.1	5026980	5027939	95.45226203369741
CP000393.1	7173887	7175413	25673.4662367231
CP000393.1	1178080	1179156	16145.117165810701
CP000393.1	3837039	3837518	32.2424148025443
CP000393.1	4377026	4378090	248.319945865318
CP000393.1	6431811	6433106	1246.73006734612
CP000393.1	7663161	7663586	502.898687104721
CP000393.1	3033921	3034799	1421.46162790751
CP000393.1	536956	538086	818.923502477414
CP000393.1	4156349	4158544	311.479299427623
CP000393.1	5201657	5202055	368.988780564875
CP000393.1	6552902	6553891	199.94370186866502
CP000393.1	1758177	1758362	10.274146596744
CP000393.1	6366665	6368674	1393.0207471776098
CP000393.1	3980136	3982016	550.493353795558
CP000393.1	344301	345062	21.1887063863133
CP000393.1	1553319	1553792	167.440619835165
CP000393.1	1707587	1709560	242.26143381348498
CP000393.1	6170467	6174096	320.358825567617
CP000393.1	7086641	7087372	81.62355383114809
CP000393.1	2702305	2704974	462.658727452668
CP000393.1	748560	749348	820.08864128165
CP000393.1	2560492	2561721	374.44927414511596
CP000393.1	1503514	1504245	1258.3776630074199
CP000393.1	5140081	5142144	261.150617285215
CP000393.1	1320189	1322276	288.93664349597697
CP000393.1	2939721	2941274	73.63731609931492
CP000393.1	4598528	4601408	541.690685880536
CP000393.1	7681269	7681541	402.53450329021797
CP000393.1	3805467	3807194	486.85211123375296
CP000393.1	3640631	3642940	311.098352024044
CP000393.1	4204343	4204415	3095.4760443556397
CP000393.1	6070522	6071931	482.63969362305
CP000393.1	551450	551788	55.054045857538796
CP000393.1	733867	735744	41.9935096188944
CP000393.1	4614966	4618961	260.543814301067
CP000393.1	6290967	6291212	84.9741732836505
CP000393.1	3618887	3619681	341.546054078853
CP000393.1	4953926	4954645	136.183761481703
CP000393.1	5424986	5425170	224.98340424909802
CP000393.1	3569986	3570354	103.607473556781
CP000393.1	404593	405453	1116.3824904204
CP000393.1	4213178	4214185	92.8813088730697
CP000393.1	5980539	5985200	406.62418560560303
CP000393.1	5508138	5508824	25.456924066328202
CP000393.1	5934688	5934846	24.640080224443196
CP000393.1	2060638	2061978	289.317867332923
CP000393.1	940019	941476	1488.44690357259
CP000393.1	7201522	7201686	16.3643273446842
CP000393.1	6499151	6499837	20.7211782418634
CP000393.1	2770453	2771763	332.267212708698
CP000393.1	3089050	3089946	25.3599612161232
CP000393.1	6218249	6218560	129.4826422984
CP000393.1	3883631	3883963	99.1662663560033
CP000393.1	3355872	3356336	70.98506685762959
CP000393.1	4352351	4354093	451.330125921447
CP000393.1	6707507	6710155	106.966161458272
CP000393.1	7740363	7740761	315.667348494531
CP000393.1	3230557	3231741	184.873277585066
CP000393.1	6425695	6425904	22.022052782614498
CP000393.1	109771	110394	448.832206697428
CP000393.1	774747	775223	1247.65612141354
CP000393.1	2042045	2043895	177.901459468599
CP000393.1	3701662	3702078	199.601947501427
CP000393.1	4981509	4981874	243.84107573638698
CP000393.1	2412394	2413023	2079.28932081531
CP000393.1	488541	489149	225.721198187847
CP000393.1	2851266	2852183	1100.58599721762
CP000393.1	5236560	5237315	135.652171123493
CP000393.1	6489249	6490973	540.6493793409401
CP000393.1	4824904	4825479	151.75656255010202
CP000393.1	1029386	1030117	478.628112195164
CP000393.1	1220571	1221530	337.53813148202005
CP000393.1	1813694	1814017	971.975916098674
CP000393.1	5357567	5358226	825.872525639569
CP000393.1	6759682	6760485	991.2623928167341
CP000393.1	3220215	3222668	470.75973650322
CP000393.1	6370825	6371025	292.324305527473
CP000393.1	4250199	4250621	1242.7149185769001
CP000393.1	3953889	3954944	46.0892079069744
CP000393.1	21246	22433	786.6466264316091
CP000393.1	364533	365132	803.713235244235
CP000393.1	345347	347230	8.00653182167204
CP000393.1	3394949	3396190	624.872727758351
CP000393.1	4998864	5000168	450.635003137298
CP000393.1	4726584	4726895	641.615873789916
CP000393.1	6646719	6648005	408.96902849911004
CP000393.1	2164055	2165092	81.8465733832659
CP000393.1	2661209	2663380	520.359977335483
CP000393.1	3961300	3961701	20749.638195537602
CP000393.1	6311621	6312472	424.637366775748
CP000393.1	7141761	7143971	725.271102880249
CP000393.1	3909899	3911002	94.04562488087228
CP000393.1	6998234	6998722	2200.86666004352
CP000393.1	6797474	6799246	199.356326690458
CP000393.1	3027869	3028264	194.876359592206
CP000393.1	1566751	1567509	468.34098690404005
CP000393.1	2710958	2711593	611.190577031849
CP000393.1	1604765	1605049	60.036024084150895
CP000393.1	5305872	5306795	83.6759933090002
CP000393.1	2740494	2740937	976.218772731792
CP000393.1	1863951	1864163	109.784078333928
CP000393.1	4537568	4538155	535.209210349167
CP000393.1	6818479	6819270	340.326244933736
CP000393.1	3431712	3432260	2528.45931642554
CP000393.1	1860117	1862237	825.597782738743
CP000393.1	711457	713475	6726.9604686455295
CP000393.1	328879	329292	1568.57609905943
CP000393.1	1253934	1254506	484.577786163068
CP000393.1	3171686	3175804	44.217356270045
CP000393.1	1575770	1576003	406.58629199202596
CP000393.1	4991854	4992558	332.854348443501
CP000393.1	1168841	1169767	502.86985443706595
CP000393.1	6201951	6202928	881.7899085214771
CP000393.1	5714303	5715343	404.43826955799204
CP000393.1	4316788	4317432	562.623125908182
CP000393.1	6054014	6055195	114.502955947536
CP000393.1	1146046	1147389	98.8901935399524
CP000393.1	2160500	2162746	102.57630545226
CP000393.1	2162739	2163899	40.8679535085666
CP000393.1	3716666	3717073	131.870939892498
CP000393.1	4028145	4029392	213.362458039001
CP000393.1	1282672	1283964	948.285694902692
CP000393.1	5861826	5863352	931.9673491069091
CP000393.1	4646533	4646757	1069.22446023874
CP000393.1	1814647	1814958	506.989721082147
CP000393.1	2475534	2476157	84.8444665086658
CP000393.1	2916260	2918377	73.25304728914209
CP000393.1	5692467	5692793	141.025165445854
CP000393.1	4507368	4507715	1428.5354495511301
CP000393.1	4781715	4782821	2139.7620641342
CP000393.1	7465647	7465841	2650.24734734077
CP000393.1	4142265	4143515	80.6630755042607
CP000393.1	5816905	5817705	462.24940226094805
CP000393.1	7402563	7403309	160.347043670999
CP000393.1	7598976	7600523	90.4979150330308
CP000393.1	1466317	1466853	1918.7680556832102
CP000393.1	3739793	3740176	383.70943427152497
CP000393.1	7136339	7136569	30.1815412192637
CP000393.1	2745892	2746869	9997.63548883459
CP000393.1	4678501	4678791	74.5807020212555
CP000393.1	7673708	7674646	782.8752267160271
CP000393.1	874239	875069	234.219359028544
CP000393.1	1819038	1820042	661.772561037124
CP000393.1	3918665	3919102	114.12063514126801
CP000393.1	5658430	5658603	55.2973377588469
CP000393.1	6891114	6893210	3132.1167315128996
CP000393.1	1766406	1766873	44.093874412530795
CP000393.1	7406254	7407438	711.097153434221
CP000393.1	5274681	5275751	3512.52447742975
CP000393.1	705273	706340	237.637466573789
CP000393.1	578538	580040	122.805123362216
CP000393.1	6211260	6211958	555.841494189813
CP000393.1	3150496	3151161	3175.93806997675
CP000393.1	5064988	5066241	998.8681162838541
CP000393.1	6131500	6132777	53.6481400175948
CP000393.1	2831603	2831749	226.370426391855
CP000393.1	5569827	5570786	773.156090005651
CP000393.1	5022189	5023211	289.46019590382804
CP000393.1	3781847	3782293	457.02318537787005
CP000393.1	1900405	1900476	4268.0243806801
CP000393.1	5917266	5918024	62.146770987120895
CP000393.1	3199942	3201834	125.765249087076
CP000393.1	842842	843702	306.851070523676
CP000393.1	4646985	4647560	1946.3899531385
CP000393.1	6360766	6361701	61.2735677240231
CP000393.1	1175074	1175319	172.09357645417998
CP000393.1	2079608	2080351	69.2452509053452
CP000393.1	3089939	3090757	20.685112910489398
CP000393.1	5665392	5666594	173.381478791885
CP000393.1	3571184	3571870	176.68542660959
CP000393.1	1647640	1648356	63.3527873932374
CP000393.1	812932	814077	654.752998323834
CP000393.1	6781139	6781432	88.99003811643541
CP000393.1	3936845	3938164	316.37023279567103
CP000393.1	3372238	3374190	32.829633269085896
CP000393.1	2049484	2050365	374.25096705875296
CP000393.1	1823465	1824130	593.240615798863
CP000393.1	2933588	2935822	219.65911879468
CP000393.1	6266294	6267253	647.242535631585
CP000393.1	399270	400796	89.9702206826311
CP000393.1	2733181	2733381	24.6661291029242
CP000393.1	4866532	4867038	356.572218369055
CP000393.1	7037039	7037899	150.169964396848
CP000393.1	4907277	4908824	306.250559939423
CP000393.1	7251442	7251807	26.373895453347203
CP000393.1	2287727	2288308	532.400212957082
CP000393.1	3295678	3296571	319.726234889041
CP000393.1	5606666	5606869	2244.7370622910603
CP000393.1	4425850	4427274	78.4286900321113
CP000393.1	2092708	2093247	412.367640749822
CP000393.1	4927313	4927558	9.69816127411927
CP000393.1	852585	853763	245.538116061685
CP000393.1	4406496	4406747	188.780820210693
CP000393.1	7352883	7355186	25.8488956690482
CP000393.1	489261	490346	155.079446304271
CP000393.1	6965009	6965869	240.547338073204
CP000393.1	1509381	1510454	339.098217119299
CP000393.1	4388852	4389517	39.505084479662706
CP000393.1	4601878	4603359	7.68289934627741
CP000393.1	1591706	1593103	166.567766979193
CP000393.1	568161	568865	379.832263179721
CP000393.1	412469	412852	2598.42324008708
CP000393.1	2873960	2874526	50.437259042284495
CP000393.1	1829938	1830477	815.7919760705901
CP000393.1	1063223	1063879	409.054303319717
CP000393.1	7711631	7712365	9473.62813293873
CP000393.1	775464	778196	4287.05209674653
CP000393.1	1833562	1833774	81.1588247251867
CP000393.1	3459206	3461368	648.504880960285
CP000393.1	4958128	4960995	793.7726026047619
CP000393.1	6769455	6772010	265.034685876759
CP000393.1	4572252	4572590	2982.52416284983
CP000393.1	4410979	4411827	106.94096361437401
CP000393.1	3232566	3233411	286.17482485747996
CP000393.1	3569291	3569746	163.11434066477
CP000393.1	5645835	5647304	237.259198486997
CP000393.1	7222153	7223097	175.202120696399
CP000393.1	3747453	3748199	184.954103537295
CP000393.1	5445853	5446965	1601.63045621644
CP000393.1	6666903	6667550	387.52925343901603
CP000393.1	6361841	6362395	90.08074558641322
CP000393.1	3794910	3795137	43.5769430772197
CP000393.1	735970	737883	79.04501759967529
CP000393.1	1219601	1220023	489.66905086179
CP000393.1	3535928	3536137	24.183053911029102
CP000393.1	3780471	3781574	535.0987899177729
CP000393.1	7726052	7726225	61.1635281983838
CP000393.1	4317526	4318032	743.608521625633
CP000393.1	4342197	4343225	1024.81181136309
CP000393.1	292667	292939	275.720351603867
CP000393.1	4807381	4808442	45.0345657683706
CP000393.1	3233969	3236647	222.405651569784
CP000393.1	6461220	6464168	152.172985434524
CP000393.1	3238692	3239666	52.558283582200396
CP000393.1	2227399	2227725	122.12116623956001
CP000393.1	6290196	6290903	77.5439924410438
CP000393.1	5754717	5762189	1391.35305736095
CP000393.1	204811	205926	1237.14547368236
CP000393.1	2747218	2747757	2910.76557414653
CP000393.1	6994503	6995267	425.357628673183
CP000393.1	7528183	7528671	217.179732860722
CP000393.1	5121072	5121512	52.833990741810595
CP000393.1	6746543	6746992	377.007672998415
CP000393.1	6180637	6185721	403.26066792998
CP000393.1	4110199	4112451	747.134816407019
CP000393.1	1552440	1553297	332.00830627752003
CP000393.1	2614511	2614873	37.6036536128826
CP000393.1	3643250	3643588	57.1982832474841
CP000393.1	6261144	6261545	49.9751047807217
CP000393.1	4779572	4780357	543.632456737943
CP000393.1	409830	410546	2335.3612734632397
CP000393.1	3396279	3397265	3182.2697230832696
CP000393.1	57894	58106	24.624794361050895
CP000393.1	1786867	1788537	153.53560852869
CP000393.1	1892035	1892247	16.992514896658598
CP000393.1	2565521	2565934	457.029321072268
CP000393.1	3092206	3092802	9.862612217066259
CP000393.1	186490	187761	319.510918129471
CP000393.1	7060053	7061093	1150.2906642553999
CP000393.1	2081009	2086984	1332.06139604881
CP000393.1	3886603	3887382	210.278604521889
CP000393.1	3463816	3464174	144713.466563875
CP000393.1	4249660	4250151	1938.3067613021103
CP000393.1	6531525	6532598	334.28256386578096
CP000393.1	7050474	7051247	221.894213839062
CP000393.1	6665759	6666274	139.12115973467598
CP000393.1	2552960	2554372	356.001226023562
CP000393.1	4649758	4650291	1406.0363660899
CP000393.1	22680	23072	83.22691572287171
CP000393.1	1123316	1123678	943.915503891713
CP000393.1	738642	739301	139.209046389644
CP000393.1	3528353	3529612	41.3151875631776
CP000393.1	5198881	5199489	317.818870781305
CP000393.1	1881454	1881882	20.5647957479042
CP000393.1	6158506	6158751	54.671359394830596
CP000393.1	4209106	4210269	67.935576602725
CP000393.1	5774037	5774372	122.95587078923501
CP000393.1	7159519	7160247	372.386467807245
CP000393.1	540346	541866	912.236796531666
CP000393.1	709826	710833	122.50727858125
CP000393.1	4435624	4445142	164.843602546741
CP000393.1	3789405	3789626	2074.28863959814
CP000393.1	3231810	3232271	66.9375180794239
CP000393.1	6024293	6025342	426.01859713989995
CP000393.1	592556	594907	119.99870081453001
CP000393.1	6749103	6750278	1120.5016692339
CP000393.1	3741511	3743316	891.874539035746
CP000393.1	2556828	2558183	216.990225536228
CP000393.1	2776831	2777406	123.47961689254801
CP000393.1	6154179	6154697	631.666465395869
CP000393.1	2077704	2078402	156.396823399439
CP000393.1	7064571	7065665	5150.43809546627
CP000393.1	6056265	6056957	123.607778310031
CP000393.1	758513	759103	918.6432138944501
CP000393.1	1488276	1489448	242.754383995922
CP000393.1	4804738	4806717	100.903611936277
CP000393.1	5808254	5808802	1287.81099995278
CP000393.1	6504895	6505806	124.360559938156
CP000393.1	4924188	4925303	85.47312418946849
CP000393.1	3610554	3612473	2212.0608470016396
CP000393.1	5073506	5075638	1259.309123723
CP000393.1	5250054	5250512	597.974637813512
CP000393.1	6985955	6986332	11.4986135611819
CP000393.1	7663626	7665005	1297.3915451217501
CP000393.1	4065862	4066671	272.505417909081
CP000393.1	3080946	3082325	70.68821457359721
CP000393.1	2339841	2341994	1831.97478586488
CP000393.1	955170	955334	39.4851560462644
CP000393.1	7440394	7440654	8777.24370169123
CP000393.1	6697857	6698822	2195.64801973378
CP000393.1	3716210	3716572	5997.08603201026
CP000393.1	484911	486182	502.710307248178
CP000393.1	1183943	1184485	310.721054693537
CP000393.1	2760356	2760865	990.0043179102651
CP000393.1	1457516	1457776	122.934584202463
CP000393.1	2411299	2411625	1490.2937228352698
CP000393.1	4275187	4275582	49.226861250214995
CP000393.1	7673102	7673665	933.043203858527
CP000393.1	6906691	6907881	59.6329238099016
CP000393.1	3882122	3883555	452.254993796474
CP000393.1	793660	795066	407.365122498632
CP000393.1	1970256	1970465	103.637418443073
CP000393.1	4795204	4796496	172.99002955727101
CP000393.1	244314	244883	3009.78921149714
CP000393.1	2177667	2179061	61.9723035912809
CP000393.1	2961697	2962806	326.552657720727
CP000393.1	3632059	3632676	32.465658548751996
CP000393.1	4619069	4620061	66.2098298228089
CP000393.1	4988286	4988864	436.48164596129305
CP000393.1	6991144	6991365	433.33838804974096
CP000393.1	5088134	5089090	110.396128987926
CP000393.1	7212651	7213541	1108.16459008625
CP000393.1	372181	372642	201.69951325657502
CP000393.1	6725215	6726819	111.418982708722
CP000393.1	2228505	2230655	1387.67585194955
CP000393.1	4455348	4455596	63.046284312752505
CP000393.1	3929540	3932383	26.256153135160602
CP000393.1	1420682	1420915	24.2850249876805
CP000393.1	2068829	2069584	1393.2776816037601
CP000393.1	5832272	5832598	56.4274167174784
CP000393.1	5949119	5949421	667.405739478945
CP000393.1	2749975	2751051	217.303356180587
CP000393.1	2965671	2966024	240.61833477666698
CP000393.1	6273647	6273985	476.433413895478
CP000393.1	5041433	5042443	3587.9486422701293
CP000393.1	850299	852104	158.22722057279302
CP000393.1	1631177	1631728	1209.3035669372
CP000393.1	1796113	1796532	1288.06824129859
CP000393.1	5050838	5052073	554.276631011512
CP000393.1	6050404	6051168	680.21890059201
CP000393.1	5478716	5479318	1245.33403650288
CP000393.1	7559014	7563648	94.08242152512742
CP000393.1	4173786	4173998	297.792345194763
CP000393.1	858851	860560	613.697065332314
CP000393.1	1987176	1987925	106.56391221860599
CP000393.1	6747162	6748454	844.832721064077
CP000393.1	347561	350287	20.8999225512687
CP000393.1	132007	133308	21.7447632755397
CP000393.1	855613	855783	80.5007967593088
CP000393.1	3723296	3723547	84.4908738976655
CP000393.1	7309945	7310391	315.027890808676
CP000393.1	2202612	2202809	326.417300629488
CP000393.1	1792376	1792858	16332.3234036062
CP000393.1	6948444	6948929	207.81110031299
CP000393.1	159122	163132	7401.11360018759
CP000393.1	1152360	1152722	184.86680673285701
CP000393.1	4351535	4352224	120.26032355245701
CP000393.1	3411560	3411961	130.927553970558
CP000393.1	6650853	6652016	1531.57205502358
CP000393.1	327191	327484	55.2005163709926
CP000393.1	3432257	3432790	2638.4448817962398
CP000393.1	7401163	7402356	122.90135489953998
CP000393.1	2992006	2993988	367.979734832395
CP000393.1	1044189	1045154	524.052351155224
CP000393.1	2225569	2226135	103.135527036415
CP000393.1	5232414	5233184	63.116571443983
CP000393.1	1854403	1855686	49.0904071896541
CP000393.1	1680863	1681228	80.64067669885159
CP000393.1	5806790	5807896	295.472371478676
CP000393.1	1489	1689	27.9822655715172
CP000393.1	2369008	2369859	206.010282369487
CP000393.1	4553375	4554217	528.315062241814
CP000393.1	6611458	6612774	122.41890654813801
CP000393.1	4023775	4024149	85.83172502691541
CP000393.1	4256448	4256819	355.03014139325103
CP000393.1	4709746	4710918	636.028696667269
CP000393.1	25441	27636	1505.45175960095
CP000393.1	3889733	3890632	233.819162265171
CP000393.1	4013957	4014658	146.190164895437
CP000393.1	4551680	4551967	44.7951851241871
CP000393.1	6852048	6857684	541.123175884157
CP000393.1	4577714	4578703	272.460365611711
CP000393.1	7475785	7477173	373.36671785586503
CP000393.1	4138435	4140921	109.82442057886699
CP000393.1	3546569	3547588	1460.0196763921601
CP000393.1	2310598	2310861	302.756551936657
CP000393.1	3082333	3083421	66.0978422932645
CP000393.1	7098413	7098913	109.338076219655
CP000393.1	2432525	2433232	34.7783996011197
CP000393.1	4869558	4872089	637.8194611679161
CP000393.1	189570	193661	355.026073424461
CP000393.1	806353	808116	310.238449630471
CP000393.1	875083	875631	66.1155615387047
CP000393.1	2151480	2154209	337.12863432932096
CP000393.1	3478796	3480319	87.1917950173308
CP000393.1	6281793	6282737	43.1037798658298
CP000393.1	7186213	7187502	648.526772646903
CP000393.1	182421	183602	83.7948325965085
CP000393.1	319663	320403	1288.3433391275
CP000393.1	595539	596810	102.058523082365
CP000393.1	2073515	2075386	2927.5492733135197
CP000393.1	5432786	5433997	366.406698732718
CP000393.1	3248776	3249054	34.187979449686104
CP000393.1	6991777	6992673	2108.63150841739
CP000393.1	7461541	7461945	13.1576035612371
CP000393.1	6138841	6139959	328.283188533
CP000393.1	2243655	2249795	2257.88825145172
CP000393.1	2587137	2589089	493.14160681430496
CP000393.1	4385468	4386232	135.911010072246
CP000393.1	1162704	1163051	334.931515636422
CP000393.1	3453420	3455543	899.474575202816
CP000393.1	5943650	5944426	1001.7747403566001
CP000393.1	3549171	3551342	4946.465343071371
CP000393.1	4864218	4864865	4512.13244013481
CP000393.1	6226077	6227024	733.4344655840599
CP000393.1	6351649	6352359	392.178261810944
CP000393.1	6819987	6820193	251.324816961718
CP000393.1	7124147	7124767	85.9719706228988
CP000393.1	7155056	7158055	1293.8319600401899
CP000393.1	2381858	2383471	260.713175489407
CP000393.1	4516986	4517459	199.628764682752
CP000393.1	4685893	4686351	166.346486486205
CP000393.1	3432882	3433367	4528.6128599924605
CP000393.1	2040749	2041705	251.55580049043598
CP000393.1	2260811	2262151	486.471686198281
CP000393.1	3462429	3463268	642.916278201839
CP000393.1	1286186	1287082	241.611108640154
CP000393.1	3310069	3310506	125.64272273653201
CP000393.1	4997785	4998891	100.379970305353
CP000393.1	363849	364400	346.299549647387
CP000393.1	4069855	4070823	144.007152358702
CP000393.1	242603	243415	415.99860993194
CP000393.1	6726973	6727329	24.157266216601
CP000393.1	6995363	6996010	345.611770490679
CP000393.1	6530078	6530878	385.43490461807403
CP000393.1	2730734	2732224	95.21862092884159
CP000393.1	23799	24329	93.1324450292758
CP000393.1	1784286	1785884	117.368066826095
CP000393.1	1862476	1863948	175.58138128012502
CP000393.1	2233115	2234302	61.93696957278811
CP000393.1	6800825	6801370	16.7528730684223
CP000393.1	6048597	6049130	392.619218714974
CP000393.1	650769	652265	295.343515738275
CP000393.1	1853302	1854318	10.2940750301422
CP000393.1	2302943	2304043	259.56660922567403
CP000393.1	6923709	6924449	395.199248064671
CP000393.1	688950	690572	457.10927198261805
CP000393.1	5192204	5192824	773.8300981640069
CP000393.1	6237948	6239858	258.74951944905
CP000393.1	1162180	1162662	334.795771148094
CP000393.1	6325134	6326900	844.583256478409
CP000393.1	5670688	5672076	150.67197552520702
CP000393.1	2501223	2501948	496.479717701255
CP000393.1	634051	636180	58.4116215403928
CP000393.1	5161453	5161782	462.656942645595
CP000393.1	7188802	7189095	52.925684181516196
CP000393.1	2226624	2227235	1143.89151004262
CP000393.1	4596040	4596972	311.16360918818
CP000393.1	4708723	4709409	810.865684682921
CP000393.1	5128019	5128288	438.87837116948504
CP000393.1	1587407	1591402	505.687473138707
CP000393.1	3964672	3965787	630.815467236552
CP000393.1	4187462	4191922	1806.1272830663602
CP000393.1	5999123	6001252	801.761273718643
CP000393.1	4460035	4462080	65.0379307441613
CP000393.1	3040869	3041552	773.9855339028081
CP000393.1	5678844	5680253	287.017754567809
CP000393.1	3872668	3873606	675.3028586093039
CP000393.1	2310958	2312223	2050.87729224557
CP000393.1	4471357	4471443	1110.20925928296
CP000393.1	2402846	2404927	105.106289527455
CP000393.1	6986412	6989426	90.36624500482651
CP000393.1	871952	873634	332.297314306655
CP000393.1	2008631	2009329	449.353630382414
CP000393.1	5685988	5686614	89.7457602453994
CP000393.1	6743091	6743648	596.395600990454
CP000393.1	7743761	7744084	34.1569223447586
CP000393.1	1805346	1805720	1066.13328906569
CP000393.1	2397804	2398958	73.7646047415662
CP000393.1	1181432	1182541	1335.84231612929
CP000393.1	113289	115082	342.706332616495
CP000393.1	2957064	2957879	1256.4198749799
CP000393.1	4420293	4420631	1891.5697638342604
CP000393.1	845869	846687	1678.7698922488098
CP000393.1	3145925	3146173	16.498937873727698
CP000393.1	4512422	4513705	278.772573414835
CP000393.1	5564312	5564803	26.6711133938202
CP000393.1	6261961	6262860	16.0525548537
CP000393.1	6777731	6778714	494.923974199487
CP000393.1	522487	523410	227.163289080867
CP000393.1	2733588	2734250	117.452177194956
CP000393.1	3433933	3434682	6854.466752951171
CP000393.1	3397309	3398085	2338.04974701462
CP000393.1	6232970	6233995	601.899100883106
CP000393.1	4434855	4435520	25.773704783758898
CP000393.1	6860457	6860780	2287.7287413908102
CP000393.1	2589969	2592758	634.522902725595
CP000393.1	4504076	4504615	393.29959324698405
CP000393.1	2478251	2480092	83.1544194036832
CP000393.1	6438869	6439591	688.641959776659
CP000393.1	1900636	1901181	1735.84627598624
CP000393.1	5174320	5174730	338.366021263695
CP000393.1	4826057	4826836	310.897187168581
CP000393.1	6026445	6026660	132.622363367248
CP000393.1	7716299	7716715	180.640028267103
CP000393.1	3281950	3285126	22.394461608376897
CP000393.1	1534516	1535817	55.468155081615
CP000393.1	3654024	3655592	281.268575133578
CP000393.1	314229	314588	74.31074965028729
CP000393.1	4812963	4813033	210.772808379147
CP000393.1	2283508	2284245	207.75483011485
CP000393.1	4592699	4593613	634.66755144818
CP000393.1	2206086	2207102	1136.1102656978098
CP000393.1	4945576	4946556	19.6938016727645
CP000393.1	1851088	1852776	17.690399729333
CP000393.1	1576068	1577666	1129.37095472691
CP000393.1	141415	142320	408.818483525532
CP000393.1	1801211	1802377	553.739046421255
CP000393.1	2440188	2441573	32.4495216507762
CP000393.1	3538187	3538705	199.583742877844
CP000393.1	4347060	4347971	429.960294082958
CP000393.1	5146012	5147667	88.7323113863182
CP000393.1	5305023	5305634	69.117126477825
CP000393.1	7360770	7361261	11121.7522181912
CP000393.1	7553468	7558333	70.8405443480809
CP000393.1	4724659	4726017	1037.79744612632
CP000393.1	7632295	7633098	17.4354720377044
CP000393.1	5626403	5627158	34.972915152060196
CP000393.1	1619340	1621193	283.323693928216
CP000393.1	92566	92754	24.592520565099395
CP000393.1	4977493	4980810	1227.05808534425
CP000393.1	7030421	7031815	110.263481712103
CP000393.1	3724002	3725813	455.011982660838
CP000393.1	7137998	7140499	329.261877974804
CP000393.1	3590161	3591117	893.438723140444
CP000393.1	4235756	4236223	166.895937552206
CP000393.1	4810705	4811034	176.68226191466098
CP000393.1	5050039	5050533	68.6978893056
CP000393.1	4159429	4161774	66.7053548496449
